sentence1,label
John opened the dustbin to put scraps into it. John washed his hands and opened the fridge. John took out the only cup of icing that was in the fridge and stirred in blue food dye. John placed the cup onto a plate on the table. John ate the ice cream from the freezer.,1
Mary picked up her bicycle. Mary put the bicycle in the car. Mary tied a rope around the bicycle. Mary found a bucket from the garage floor. Mary put the extra rope in a bucket.,1
John put the cake in the oven. John put the milk back in the fridge. John took out a bowl. John filled the bowl with ice cream. John ate the ice cream.,1
"Ann put the pants and towel in the washing machine. Ann turned the washing machine on. Ann turned on the faucet, and filled the sink with water. Ann put bleach in the water. Ann put the towel in the sink.",0
"Mary walked into the laundry room carrying a laundry basket. Mary picked up the sheet and found her missing pair of socks underneath it. Mary threw all the clothes in the washer and turned it on. Mary went to the bathroom, brushed her teeth and put the toothbrush in a cup. Mary began cleaning the bathroom starting with the bathtub.",1
Ann turned off the faucet. Ann got out of the bathtub. Ann washed her body with soap bar. Ann got out of the bathtub. Ann picked up the hair brush. Ann used the hair brush to brush her hair.,0
Ann turned on the water in the bathtub. Ann proceeded to take a bath in the bathtub. Ann shaved her head while in the bathtub. Ann brushed her hair with a hair brush. Ann used toothbrush on her teeth.,0
Mary closed the door to her room. Mary grabbed her guitar and sat down. Mary unplugged the clock from the power outlet. Mary read the guitar magazine for help. Mary played a song with the guitar.,1
Mary uses her laptop to create a report for the company. Mary takes a sip of coffee from her mug. Mary uses the printer to print a copy of the report. Mary uses the stapler to staple the pages together. Mary uses her pen to sign the paper.,1
John sat down at his desk and turned on the table lamp. John picked up the bottle of blue ink from the desk but it spilled all over the fax machine. John threw away the fax machine because it was ruined. John sat down at the desk again. John picked up a pencil and started writing a note to his boss.,1
Ryan had dirty hands. Ryan went to the sink. Ryan used soap. Ryan cleaned his hands. Ryan dried his hands.,1
Ann bought a new copier. Ann set the heavy copier on top of a red cardboard box but the box crumpled completely flat under the weight of the copier. Ann moved the copier onto the table. Ann used her new copier to make some copies from a book. Ann then brought her stapler and scissors to the table.,1
Ann went to the bathtub. Ann broke the faucet and water squirted all over the floor. Ann quickly ran for a blanket to try to plug the faucet. Ann frowned in the mirror as she could not stop the water from flowing. Ann figured out how to turn the faucet off.,1
Ann cut the grass with the lawnmower. Ann bought a storage box. Ann folded her bicycle. Ann put the bike and rope in the box. Ann closed the box with the screwdriver.,1
John got his shorts out of the dryer and put them on. John found a matching shirt and put it on. John put toothpaste on his toothbrush. John accidentally dropped his toothbrush in the toilet and flushed it. John wiped his teeth off with a blanket.,1
Mary took out the pizza from fridge. Mary realized that the pizza was expired. Mary took out a cup. Mary filled the cup with soda. Mary ate the hot pizza.,0
Tom picked up the paper from the copier. Tom picked up the scissors. Tom used the scissors to cut the paper. Tom picked up his pencil. Tom wrote his name on the paper.,1
Mary was washing clothes in the washing machine. Mary put in shorts. Mary discovered that the detergent is finished. Mary added detergent and started a load. Mary took a bath in the bathtub.,0
John filled the bathtub with water. John did not have any more detergent. John put the blanket in the tub. John put his socks in the tub. John washed the clothes with regular soap.,1
Tom checked for the problem in the bike. Tom found out the problem was with the engine. Tom dismantled the parts of the bike. Tom changed the faulty parts. Tom assembled the parts and then checked the bikes condition.,1
John took the cold pizza out of the fridge. John turned the oven on. John put the pizza in the oven. John put a knife and plate on the table. John took out some ice cream and put it next to a banana. John got out a bowl and scooped some ice cream into it.,1
Mary got her suitcase. Mary put her black rain boots in the suitcase. Mary put her hat and gloves in the suitcase. Mary closed the suitcase. Mary put her black rain boots on and went outside.,0
Ann plugged the tv into the power outlet. Ann pushed the couch against the door. Ann kicked off her shoes. Ann sat down on the couch. Ann walked out of the door.,0
Mary broke her bicycle. Mary put the bike in the box. Mary assembled a shelf. Mary used a screwdriver. Mary rode her bicycle.,0
Ann and Mary were on the see-saw watching other kids play frisbee and skateboard. Mary lost her shoes and wanted to get off the see-saw and climb a tree. Ann said okay but wanted to take a drink first. Ann and Mary got off the see-saw and Ann took a drink of water while Mary retrieved her shoes. Ann and Mary climbed the tree.,1
"Ann took a pan out of the cupboard and put it on the stove. Ann took an egg, butter, and ham from the refrigerator. Ann put the butter in the refrigerator. Ann melted some butter in the pan and added the egg and ham. Ann flipped the eggs, put the eggs and ham on the bread bun and ate it.",0
Lee opened the refrigerator door and took out a carton of milk. Lee closed the refrigerator door and emptied the carton of milk into a pan. Lee opened the cupboard door and took out a glass. Lee closed the cupboard door and put the glass on the counter. Lee opened the milk and poured some into the glass.,0
John sat on the bench near the tennis net at the court. John used his towel to wipe his forehead. John took a drink from his water bottle and turned to look at the playground. John threw away his water bottle. John drank all the water and got up to meet his friend.,0
John ate all the ice cream. John ate the cake. John drank some milk. John poured the rest of the milk in a bowl. John put the bowl in the fridge.,1
"Ann entered the office and sat down at her desk. Ann put her book in the top drawer of her desk. Ann opened the side drawer, took out a stapler and notebook and placed them on her desk. Ann opened her laptop and plugged in her new external keyboard. Ann answered the phone and opened her notebook to take notes of the conversation.",1
