story,label,breakpoint,id,fold
"['Mary was getting ready to go for a bicycle ride.', 'Mary wanted to straighten up the garage before she went.', 'Mary went into the garage and picked up a bucket.', 'Mary put a screwdriver, a rope, and a small box of staples in the bucket.', 'Mary put the bucket on a shelf and got on her bicycle and rode away.']",1,-1,train_410,9
"['Jill was reading a book.', 'Jill liked one of the pages in the book.', 'Jill used scissors to cut it out.', 'Jill glued it into a notebook.', 'Jill put the notebook under the table lamp.']",1,-1,train_411,6
"['Mary got out of her car.', 'Mary found a box on the garage floor.', 'Mary used a chainsaw to open the box.', 'Mary found a rope in the box.', 'Mary could not open the box.']",0,4,train_412,1
"['Ann washed the tea kettle.', 'Ann added water in the kettle.', 'Ann added tea, sugar and milk to the kettle.', 'Ann switched on the kettle.', 'Ann waited the water to boil.']",1,-1,train_413,7
"['Mary took out the lamp from its package.', 'Mary smashed the lamp on the floor.', 'Mary moved the chair.', 'Mary sat down in the chair.', 'Mary turned on the television.']",1,-1,train_414,4
"['Ann took a shower in the morning.', 'Ann used the hair dryer to dry her hair while looking in the mirror.', 'Ann put the shampoo bottle on the shelf in the shower.', 'Ann put her toothbrush in the cabinet and picked up all the wet towels from the floor.', 'Ann went into the bedroom to get her hair dryer.']",0,4,train_415,4
"['John walked into the office.', 'John sat at his desk.', 'John opened up his book bag.', 'John took out his notebook.', 'John began writing down notes.']",1,-1,train_416,5
"['John arrived home and took off his shoes.', 'John turned on the radio.', 'John set the alarm on the clock.', 'John opened the window.', 'John listened to the radio.']",1,-1,train_417,2
"['John turned on the stove.', 'John put the pan on the stove.', 'John put the butter in the pan.', 'John added the egg to the pan.', 'John stirred the egg in the pan.']",1,-1,train_418,8
"['John sat down at a table and turned on his table lamp.', 'John then put a box filled with one pen, a pair of scissors and a notebook onto his table.', 'John used the pen to write inside his notebook.', 'John took his scissors out of the box and cut the box into lots of tiny pieces.', 'John put the scissors, pen and notebook back into the box.']",0,4,train_419,5
"['Tom crack an egg in the bowl but realized that the milk was expired.', 'Tom mixed the butter in with the milk and egg mixture.', 'Tom put the flour in and mix it all in.', 'Tom poured the mixture in the baking pan and put it in the oven.', 'After the cake is done, he cut out a slice with a knife and put on a plate.', 'Tom eats the cake and put the rest in the fridge.', 'Tom washes the dirty dishes in the sink.']",0,1,train_420,2
"['Tom got off the see-saw.', 'Tom went to the water fountain.', 'Tom filled his water bottle, closed it, and put it back in his bag.', 'Tom dropped the bottle and spilled all of his water on his duffle bag.', 'Tom pulled out the volleyball from the duffle bag and let it dry.']",0,3,train_421,9
"['Ann sat in the chair.', 'Ann unplugged the phone.', 'Ann picked up a pencil.', 'Ann opened the book.', 'Ann grabbed the book from the shelf.']",0,4,train_422,8
"['Lee put the vegetables into the fridge.', 'Lee cut and peeled vegetables.', 'Lee put vegetables and other ingredients into cookware that was already on stove.', 'Lee prepared tasty gravy with tamarind and vegetables.', 'The wonderful and tasty lunch gravy was ready to serve.', 'Lee called all family members for lunch.']",0,1,train_423,2
"['Mary shattered her TV with a hammer.', 'Mary placed the TV on the TV stand.', 'Mary used a screwdriver to attach the TV and TV stand together.', 'Mary rotated the TV to face her couch.', 'Mary plugged the TV into the outlet.']",0,1,train_424,6
"['John got out from the bathtub and drained all the water.', 'John brushed his wet hair with the hair brush.', 'John closed the toilet lid and sat on it.', 'John put on clean socks.', 'John stood up and looked in the mirror.']",1,-1,train_425,0
"['John put a bowl on the counter.', 'John turned on the oven.', 'John mixed the cake batter.', 'John ate the ice cream.', 'John baked the cake.']",1,-1,train_426,3
"['Tom took out the cooked meat.', 'Tom took out the cooked potato.', 'Tom put the meat and potato in the stew.', 'Tom ate all the stew with a spoon.', 'Tom put the potato in the oven.']",0,4,train_427,7
"['Ann was working from home and was getting ready to work on her laptop.', 'Ann drove into the office.', 'Ann took a sip of the coffee and checked her cell phone.', 'Ann closed the curtain on the window so she would not be distracted by the bustling neighborhood.', 'Ann opened her laptop and began working on her project.']",0,1,train_428,4
"['Ann dices carrots in the kitchen.', 'Ann adds the diced carrots to the bowl.', 'Ann cuts some onions and tomatoes too.', 'Ann adds the onions and tomatoes to the carrots in the bowl.', 'Ann add salt, pepper and lime to the vegetables.', 'Ann enjoyed her salad.']",1,-1,train_429,1
"['Mary put her drink on the coffee table.', 'Mary sat on the couch and watched tv.', 'Mary then received a phone call wishing her a happy birthday.', 'Mary had one helium birthday balloon but it burst when it got stuck in her fan.', 'Mary played balloon toss with her son.']",0,4,train_430,0
"['Mary missed her wallet in her living room.', 'Mary started searching for it.', 'Mary searched in the cupboard, TV table.', 'Mary finally found that her dog was playing with her wallet.', 'Mary got her wallet from her dog who was sitting with her in the couch.']",1,-1,train_431,1
"['John left his keys on the copier.', 'John walked to his table and sat down.', 'John grabbed a stapler to staple his notebook, but it fell apart.', 'John tried to open the drawer but it was locked.', 'John went to the copier to pick up his keys.']",1,-1,train_432,8
"['John arrived home and untied his shoes.', 'John looked out the window and it looked like a thunderstorm was brewing.', 'John got a candle out of the cabinet, just in case the electricity went out.', 'John looked at the clock to see what time it was.', 'John went into the kitchen and began getting dinner ready.']",1,-1,train_433,7
"['Tom took the potato out of the oven.', 'Tom mashed the potato.', 'Tom melted butter in the microwave.', 'Tom put the mashed potato and butter in a cup.', 'Tom ate the mashed potato with a spoon.']",1,-1,train_434,9
"['Tom preheated the oven.', 'Tom sliced the potato.', 'Tom melted the butter in the microwave.', 'Tom poured the butter over the potatoes.', 'Tom cooked the potatoes in the oven.']",1,-1,train_435,2
"['Mary took her shoes off.', 'Mary threw her shoes over a tall fence.', 'Mary threw a football over the tall fence.', 'Mary threw a frisbee over the tall fence.', 'Mary climbed over the fence.']",1,-1,train_436,5
"['John woke up in the morning, and looked in the bathroom mirror.', 'John took a bath in the bathtub, and washed with soap.', 'John got dressed, and put on his shirt, shorts, and socks.', 'John brushed his teeth with the toothbrush.', 'John used the hair dryer to finish drying his hair, and then he was ready for the day.']",1,-1,train_437,4
"['Mary turned on the stove.', 'Mary heated up the pan.', 'Mary cracked the egg into the pan.', 'Mary prepared her plate.', 'Mary ate the egg.']",1,-1,train_438,0
"['Mary vacuumed the carpet.', 'Mary removed the vacuum from the power outlet.', 'Mary checked the clock.', 'Mary lost her guitar recently.', 'Mary read a magazine.']",1,-1,train_439,3
"['John turned on the sink and let water run.', 'John found he was out of detergent.', 'John used some detergent to wash the dishes.', 'John noticed he was out of a soap bar when he went to wash his hands.', 'John got his shorts wet from doing the dishes.']",0,2,train_440,3
"['Tom took the hammer out and broke a few pieces of wood.', 'Tom took the hammer and hammered nails to the wood.', 'Tom put all the pieces of wood together and finished making a box.', 'Tom painted the box using blue paint.', 'Tom put the box in the garage to dry.']",0,2,train_441,5
"['Ann entered the office and sat down at her desk.', 'Ann realize she forgot her laptop at home.', 'Ann opened the side drawer, took out a stapler and notebook and placed them on her desk.', 'Ann opened her laptop and plugged in her new external keyboard.', 'Ann answered the phone and opened her notebook to take notes of the conversation.']",0,3,train_442,8
"['John was standing at the sink.', 'John turned on the faucet and filled the sink.', 'John added all the detergent to the sink.', 'John added a skirt to the sink.', 'John added some shorts to the sink.']",1,-1,train_443,6
"['John moved the couch to the window.', 'John sat down and looked out the window.', 'John stood up and packed up his suitcase.', 'John chopped his suitcase into pieces.', 'John took his suitcase and went out.']",0,4,train_444,1
"['John got a chainsaw out to cut down a tree.', 'John used some scissors to cut off small bushes outside.', 'John then put the small bushes in a bucket.', 'John then saw a box that had bugs all over it.', 'John placed the box in the trash.']",1,-1,train_445,8
"['Mary sat down on the couch in the living room.', 'Mary reached for the television remote.', 'Mary could not find the television remote so she decided to sleep in the couch.', 'Mary chose a movie she wanted to watch.', 'Mary watched the movie.']",0,3,train_446,9
"['Ann put on her shoes.', 'Ann rode her skateboard to the park.', 'Ann played on the see-saw.', 'Ann forgot to bring along her water bottle.', 'Ann drank from the water bottle.']",0,4,train_447,0
"['Ann cracked the eggs and put them in the bowl.', 'Ann stirred the eggs in the bowl until they were blended.', 'Ann sliced the eggs.', 'Ann started the stove top with the gas starter.', 'Ann begin to cook the eggs in the pan.']",0,2,train_448,1
"['John put down the chainsaw.', 'John laid the scissors down beside it.', 'John put both of them in a box.', 'John put the box in the trunk of his car.', 'John closed the trunk and started his car.']",1,-1,train_449,2
"['John plugged the sink.', 'John gathered water from the faucet.', 'John used the soap bar on the stain.', 'John also used detergent on the stain.', 'John got his new shorts dirty by cleaning the sink.']",1,-1,train_450,5
"['Tom repaired the tennis net at the country club as part of his responsibility as the maintenance manager.', 'Tom also repainted the see-saw and fixed the wires on the fence.', 'Tom tore a hole in his favorite shorts when he hooked them on a wire while fixing the fence.', 'Tom went into the building and repaired his shorts.', 'Tom called the fence company to repair the fence.']",0,4,train_451,9
"['Tom took out the potato.', 'Tom turned on the oven.', 'Tom put the butter in the oven.', 'Tom put the potato in the oven.', 'Tom ate the potato with the spoon.']",1,-1,train_452,1
"['John took out the apple.', 'John took out the knife.', 'John used the knife to peel the apple.', 'John ate the entire apple except the peel.', 'John threw away the peel in the dustbin.']",1,-1,train_453,4
"['Tom repaired the tennis net at the country club as part of his responsibility as the maintenance manager.', 'Tom also repainted the see-saw and fixed the wires on the fence.', 'Tom tore a hole in his favorite shorts when he hooked them on a wire while fixing the fence.', 'Tom went into the building and repaired his shorts.', 'Tom got off work and went home.']",1,-1,train_454,9
